贺岁片,#genre#
凤凰资讯台,http://223.110.245.136/PLTV/3/224/3221226923/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8#http://112.17.40.197:80/PLTV/88888888/224/3221226491/index.m3u8?icpid=88888888&from=30&hms_devid=1452#http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8#http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8#http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=fhzxhd#http://117.169.120.138:8080/live/fhzixun/.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8#http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8#http://39.134.176.157/PLTV/88888888/224/3221226491/index.m3u8#http://117.169.120.160:8080/live/fhzixun/1.m3u8#http://117.148.187.100/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228597/index.m3u8#http://117.148.187.12/PLTV/88888888/224/3221226491/index.m3u8#http://117.169.120.138:8080/live/fhzixun/index.m3u8#http://220.201.218.82:65530/live/fhzx/index.m3u8
凤凰香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.36/PLTV/3/224/3221226975/index.m3u8#http://125.89.166.215/live-hwcdn.utvlive.top/live/a4e8cf74196e40959485a9ef4c532d02/6286b2bbb78341cd9fa92c7b37ccc03c-1.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=3804#http://223.82.250.72/live/fhhongkong/1.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=38044364
凤凰电影,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=fhdy#rtmp://58.200.131.2:1935/livetv/fhdy
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#rtmp://zhibo.hkstv.tv/livestream/mutfysrq#http://zhibo.hkstv.tv/livestream/mutfysrq.flv
TVB明珠,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
香港有线新闻台,https://4gwhnhct1grzdqqbqgcay.ourdvsss.com/pullhls3948069e.live.126.net/live/fa4ba46a088a4c4f1bbc5fa752813e27/playlist.m3u8?wshc_tag=0&wsiphost=ipdbm&wsSession=2446fec4129a009abc7863b6-161392154435664&wsIPSercert=a38e2ad174b49222666e9b7811088930&wsMonitor=0#http://42.81.19.138/live-hwcdn.utvlive.top/live/fe19cd44717842fea90503d10aa7bab9/543b4d76d8614cf49194abe9db521736-1.m3u8#https://ws.matchupstream.tuboshu.com/live/be999a22ecb32c4e4c28cb71ec65a48a.flv#https://pullhls3948069e.live.126.net/live/c0a68700a3fdbe354a55ecb9a803462c/playlist.m3u8#http://125.89.166.215/live-hwcdn.utvlive.top/live/fe19cd44717842fea90503d10aa7bab9/543b4d76d8614cf49194abe9db521736-1.m3u8
TVB无线新闻台,https://0grhdgmt1gya1hctugozdncj1.ourdvsss.com/pullhls3948069e.live.126.net/live/541572eeaf3b776e5fc097b4c678ee25/playlist.m3u8?wshc_tag=0&wsts_tag=603b8915&wsid_tag=75880416&wsiphost=ipdbm#https://0grhdgmt1gya1hctugozdncj1.ourdvsss.com/pullhls3948069e.live.126.net/live/541572eeaf3b776e5fc097b4c678ee25/playlist.m3u8?wshc_tag=0&wsiphost=ipdbm&wsSession=dbf7717e3b7c0096ab54a6ec-161451445459555&wsIPSercert=078db9cbc3866a8d7e8f9babe114740f&wsMonitor=0
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv#rtmp://58.200.131.2:1935/livetv/startv#https://itv.ahcme.edu.cn/hls/startv.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
StarSports,rtmp://58.200.131.2:1935/livetv/starsports
澳门莲花,http://live-hls.macaulotustv.com/lotustv/5562e9e4d409d24c9600075c.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8#http://61.244.22.4/ch2/ch2.live/playelist.m3u8#http://61.244.22.4/ch3/ch3.live/playelist.m3u8#http://61.244.22.4/ch3/ch3.live/index.m3u8
民视,rtmp://59.124.75.156/sat/tv051#rtmp://59.124.75.157/sat/md051
台视,https://ws.matchupstream.tuboshu.com/live/d8f5978b8f4e9ea515f2b7aa718e7e47.flv#rtmp://59.124.75.156/sat/tv071
中视,https://ws.matchupstream.tuboshu.com/live/edaddc2b02c78118e7a1e71e77976753.flv#rtmp://59.124.75.157/sat/tv091
华视,rtmp://59.124.75.156/sat/tv111
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱海外,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
TVBS欢乐,rtmp://59.124.75.157/sat/tv421
东森超视,rtmp://59.124.75.156/sat/tv771
东森财经新闻,rtmp://59.124.75.157/sat/tv571#rtmp://59.124.75.156:1935/sat/tv571
纬来育乐,rtmp://59.124.75.157/sat/tv701#rtmp://59.124.75.156:1935/sat/tv701
纬来体育,rtmp://59.124.75.156:1935/sat/tv721#rtmp://59.124.75.156/sat/tv721
纬来日本,rtmp://59.124.75.156:1935/sat/tv771
爱尔体育,rtmp://59.124.75.157/sat/md011
MoMo综合,rtmp://59.124.75.157/sat/tv761#rtmp://59.124.75.156:1935/sat/tv761
TVBS欢乐,rtmp://59.124.75.156:1935/sat/tv421
TVBS歡樂,rtmp://59.124.75.156/sat/tv421
TVBS新闻,https://ws.matchupstream.tuboshu.com/live/efc789ebd87d2deb568de94fe16f65c9.flv#rtmp://59.124.75.156:1935/sat/tv551
TVBS新聞,rtmp://59.124.75.156/sat/tv551
中天新聞,rtmp://59.124.75.156:1935/sat/tv521
FOX体育,rtmp://59.124.75.156:1935/sat/tv731#rtmp://59.124.75.156:1935/sat/tv741
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
亚洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
彭博财经台,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
亚美卫视,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8#http://121.31.30.90:8085/ysten-business/live/yangguangstv/1.m3u8#http://stream.chinasuntv.com/680k/mid_video_index.m3u8
好消息1台,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
好消息2台,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
点掌财经,http://cclive.aniu.tv/live/anzb.m3u8#http://cclive2.aniu.tv/live/anzb.m3u8
国家地理,https://www.fanmingming.cn/hls/natlgeo.m3u8
探索频道,https://www.fanmingming.cn/hls/discovery.m3u8
中牟综合,http://live.dxhmt.cn:9081/tv/10122-1.m3u8
联合国频道,https://bcliveunivsecure-lh.akamaihd.net/i/un150_A1_1@575439/index_1328_av-b.m3u8
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
SPORTS2,https://itv.ahcme.edu.cn/hls/starsports.m3u8
Channel[V]2,https://itv.ahcme.edu.cn/hls/channelv.m3u8
Red Bull TV,http://kean-hoe.gq/keanhoe/dl/tangyuan/dl_pass.php?kean=kean_redbull
France 24,http://kean-hoe.gq/keanhoe/dl/tangyuan/dl_pass.php?kean=kean_France24

海外,#genre#
环球新闻,rtsp://183.252.166.199:554/PLTV/88888888/224/3221225990/10000100000000060000000002296713_0.smil
韩国 Ⅰ KBS 1,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=1
韩国 Ⅰ KBS 2,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=2
韩国 Ⅰ KBS 24,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=24
韩国 Ⅰ KBS Drama,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=drama
韩国 Ⅰ KBS Joy,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=joy
韩国 Ⅰ KBS Kids,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=kids
韩国 Ⅰ KBS Life,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=life
韩国 Ⅰ KBS W,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=w
韩国 Ⅰ KBS World,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=world
法国 Ⅰ 24台英语,http://static.france24.com/live/F24_EN_LO_HLS/live_web.m3u8
俄罗斯 Ⅰ IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄罗斯 Ⅰ ТВTV蓝光,http://hls-video01.cdnvideo.ru/video01/smil:video01.smil/chunklist_b4128000.m3u8
墨西哥 Ⅰ 卫视蓝光,http://bcoveliveios-i.akamaihd.net/hls/live/201661/57828478001/milenio_center_512k@51752.m3u8
新加坡 Ⅰ 新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新马 Ⅰ 亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
日本 Ⅰ 全天新闻,https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
新马 Ⅰ ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
越南 Ⅰ 和平HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
韩国 Ⅰ KCTV,http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
韩国 Ⅰ KOREA YTN,http://slive.sciencetv.kr:1935/science/yslive_20140419_1/playlist.m3u8
韩国 Ⅰ BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩国 Ⅰ 阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
韩国 Ⅰ lEBS 儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
印度 Ⅰ 音乐电视台,http://104.237.60.234/live/gabruutv.m3u8?dsjtv.m3u8
阿尔巴 Ⅰ 利亚,http://tvsn-i.akamaihd.net/hls/live/261837/expo/expo_750.m3u8
美国 Ⅰ 狗狗宠物,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
彭博 Ⅰ 财经(美)Bloomberg TV,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
美国 Ⅰ CSBN,https://cbsnhls-i.akamaihd.net/hls/live/264710/cbsn_hlsprod_2/master_360.m3u8
美国 Ⅰ 购物QVC TV HD UK,http://live.qvcuk.simplestreamcdn.com/live/qvcuk_main_clean/bitrate1.isml/3/prog_index.m3u8
美国 Ⅰ 购物QVC Beauty TV HD UK,http://live.qvcuk.simplestreamcdn.com/live/qvcuk_beauty_clean/bitrate1.isml/3/prog_index.m3u8
美国 Ⅰ Denver 8 TV,http://granicusliveus8-a.akamaihd.net/denver/G0080_002/chunklist.m3u8
美国 Ⅰ 中国环球 (美国),http://live.cgtn.com/1000/prog_index.m3u8
法国 Ⅰ 法国24台 (英语),http://f24hls-i.akamaihd.net/hls/live/221193-b/F24_EN_LO_HLS/master_900.m3u8
法国 Ⅰ 法国24台 (法语),http://f24hls-i.akamaihd.net/hls/live/221192/F24_FR_LO_HLS/master_900.m3u8
斯诺伐克 Ⅰ J O J 频道,http://nn2.joj.sk/hls/joj-540.m3u8
斯洛伐克 Ⅰ WAU 频道,http://nn2.joj.sk/hls/wau-540.m3u8
阿联酋 Ⅰ 迪拜赛马,http://dmisvthvll.cdn.mangomolo.com/events/smil:events.smil/chunklist_b1600000.m3u8
阿联酋 Ⅰ 迪拜萨马,http://dmieigthvll.cdn.mangomolo.com/samadubai/smil:samadubai.stream.smil/chunklist_b1600000.m3u8
越南 Ⅰ 越南,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
联合国 Ⅰ 频道,https://bcliveunivsecure-lh.akamaihd.net/i/un150_A1_1@575439/index_1328_av-b.m3u8
以色列1,https://kanlivep2event-i.akamaihd.net/hls/live/747600/747600/master.m3u8
以色列2,https://dvr.ch20-cdnwiz.com/mobilehls/dvr.m3u8
澳大利亚赛马网,https://racingvic-i.akamaized.net/hls/live/598695/racingvic/268.m3u8
全美電視,https://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
M2OTV,http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-p.m3u8
KPRF,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/chunklist.m3u8
Ytv,http://streams.sibinformburo.cdnvideo.ru/sibinformburo/sibinformburo.sdp/chunklist.m3u8
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
REUN,https://livefta.malimarcdn.com/ftaedge00/houngfa.sdp/chunklist.m3u8
REUN2,https://livefta.malimarcdn.com/ftaedge00/houngfa.sdp/chunklist.m3u8
越南PTP hd,http://113.161.4.48:8080/phuyen/tv.m3u8
CGTN Documentary,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN Русский,http://liveru.cgtn.com/1000r/prog_index.m3u8
Fashion TV (SK),http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
HD Fashion & Lifestyle (UA),http://95.67.47.115/hls/hdfashion_ua_low/index.m3u8
WOW!TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist_w454258933.m3u8
WOW!TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist_w84588335.m3u8
American Horrors,http://170.178.189.66:1935/live/Stream1/.m3u8
Ariana TV,http://d2g7v53450s2i2.cloudfront.net/ATNUS/streamdelay/chunklist_w1314452267.m3u8
Arirang TV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
AUTOMOTO TV,http://100automoto.tv:1935/bgtv1/autotv/playlist.m3u8
Bambarbia TV,http://cdn1.live-tv.od.ua:8081/bbb/bbbtv-abr/bbb/bbbtv-720p/playlist.m3u8
Bloomberg (EN),https://liveprodeuwest.akamaized.net/eu1/Channel-EUTVqvs-AWS-ireland-1/Source-EUTVqvs-700-1_live.m3u8
California Music Channel,https://cmctv.ios.internapcdn.net/cmctv_vitalstream_com/live_1/CMC-TV/master.m3u8
CBSN HD,https://cbsnhls-i.akamaihd.net/hls/live/264710/cbsn_hlsprod_2/master_700.m3u8
Classique TV,http://stmv3.srvstm.com/classique/classique/playlist.m3u8
CMC TV,http://cmctv.ios.internapcdn.net/cmctv_vitalstream_com/live_1/CMC-TV/CMC-TV.m3u8
Music Box (SK),http://80.94.54.42/tvnasa/stream/playlist.m3u8
Music Top],http://live-edge01.telecentro.net.ar/live/smil:musictop.smil/chunklist_w538311571_b364000_sleng.m3u8
NBC,http://161.0.157.5/PLTV/88888888/224/3221227040/index.m3u8
NEWS 24,http://tv.balkanweb.com:8081/news24/livestream/chunks.m3u8
Red Bull TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master.m3u8
Red Bull TV HD,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
Dubai Sports,http://dmitnthvll.cdn.mangomolo.com/dubaisports/smil:dubaisports.smil/chunklist_b1600000.m3u8
France 24 (ESP),http://f24hls-i.akamaihd.net/hls/live/520845/F24_ES_HI_HLS/master_2000.m3u8
France 24 Arabic,http://static.france24.com/live/F24_AR_LO_HLS/live_web.m3u8
TV 5,http://hls.cdn.ua/tv5.zp.ua_live/_definst_:tv5/playlist.m3u8
TV5 Monde,http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877/v3plusinfo247hls/v3plusinfo247hls_1_6.m3u8
日本 Ⅰ 全天新闻,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
日本 Ⅰ 日本购物,http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_600.m3u8
日本 Ⅰ 宝石GSTV,https://gemstv.wide-stream.net/gemstv01/smil:gemstv01.smil/chunklist_w1860888413_b600000.m3u8#https://gemstv.wide-stream.net/gemstv01/smil:gemstv01.smil/playlist.m3u8
新马 Ⅰ 亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8#https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
美国 Ⅰ 红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
美国 Ⅰ 法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
美国 Ⅰ FOX 体育新闻,https://austchannel-live.akamaized.net/hls/live/2002736/austchannel-sport/master1280x720.m3u8
美国 Ⅰ MTV 音乐频道,http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/index_3500_av-b.m3u8
法国 Ⅰ 第五世界台,http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877-b/v3plusinfo247hls/v3plusinfo247hls_1_1.m3u8
卡塔尔 Ⅰ 卡斯体育,http://www.elahmad.com/tv/m3u8/alkass.m3u8?id=alkass3
阿联酋 Ⅰ ATV 1,http://85.132.81.184:8080/atv/index.m3u8
阿联酋 Ⅰ ATV 2,http://85.132.81.184:8080/atv-2/index.m3u8
俄罗斯 Ⅰ OR 音乐频道,http://rtmp.one.by:2200/
俄罗斯 Ⅰ HD 时尚频道,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
乌克兰 Ⅰ M2 音乐频道,http://live.m2.tv/hls3/stream.m3u8
西班牙 Ⅰ 中国环球,http://livees.cgtn.com/1000e/prog_index.m3u8
意大利 Ⅰ 意大利电台,http://radioitaliatv-lh.akamaihd.net/i/radioitaliatv_1@329645/index_720x480_av-p.m3u8
意大利 Ⅰ V2 音乐频道,http://de1se01.v2beat.live/playlist.m3u8
联合国 Ⅰ 联合国台,https://bcliveunivsecure-lh.akamaihd.net/i/un150_A1_1@575439/index_1328_av-b.m3u8

网络,#genre#
第一财经,http://111.40.196.29/PLTV/88888888/224/3221225497/index.m3u8
上海五星体育,http://183.207.255.188/live/program/live/ssty/4000000/mnf.m3u8#http://39.134.39.39/PLTV/88888888/224/3221226178/index.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226603/index.m3u8
邹城文化,http://jsylivealone302.iqilu.com/live/zoucheng_tv02.m3u8
DOX电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=yxsj
DOX新知,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=doxxz
DOX新艺,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=doxxy
DOX怡家,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=doxyj
DOX院线,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=doxyx
DOX映画,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=doxyh
DOX雅趣,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=doxyq
DOX剧场,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=doxjc
CIBN综合,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=DianJing
CIBN怡家,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=JiaoYu
CIBN生活,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=ShengHuo
CIBN新知,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=ZongHe
CIBN映画,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=TiYu
CIBN好物,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=178
CIBN微电影,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=YingXiong
CIBN纪录片,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=JianKang
CIBN真人秀,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=LuShi
CIBN全电竞,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=115
CIBN流金岁月,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=Shoucang
CIBN古装剧场,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=QingGan
CIBN骄阳剧场,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=MeiZhuang
CIBN朵丫乐园,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=QiChe
CIBN东方教育,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=HanWenHua
CIBN风尚运动,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=DanJi
CIBN时尚生活,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=DongLinFaYin
CIBN经典剧场,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=DOTA2
CIBN品质生活,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=1
CIBN动漫剧场,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=QinZi
CIBN家居用品,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=jiayougouwu
CIBN底价秒杀,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=300
CIBN老陈座谈,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=136
CIBN全球歌曲,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=338
CIBN巨星演唱,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=135
CIBN流行榜单,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=155
CIBN经典乐场,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=162
CIBN女团专场,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=208
CIBN音乐综艺,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=145
CIBN经典音乐,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=128
CIBN古典音乐,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=78
CIBN莎翁戏剧,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=68
CIBN精品收藏,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=501
CIBN中国交通,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=7
CIBN环球奇观,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=8
CIBN文化鉴赏,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=56
CIBN幼儿绘画,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=57
CIBN问题大挑战,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=58
CIBN三国演义,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=61
CIBN快乐小百科,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=59
CIBN三毛流浪记,http://cdn.chxjon.cn/iptv/QQ582185381/cibn.php?id=60
CBN每日影院,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=cbnmryy
CBN幸福娱乐,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=cbnxfyl
CBN幸福剧场,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=cbnxfjc
iHOT爱赛车,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
iHOT爱奇谈,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/index.m3u8#http://101.71.255.229:6610/zjhs/2/10103/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱动漫,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
iHOT爱悬疑,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8#http://101.71.255.229:6610/zjhs/2/10104/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱喜剧,http://101.71.255.229:6610/zjhs/2/10105/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱谍战,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
iHOT爱体育,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
iHOT爱猎奇,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
iHOT爱经典,http://101.71.255.229:6610/zjhs/2/10106/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱美食,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8#http://101.71.255.229:6610/zjhs/2/10108/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱解密,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8#http://101.71.255.229:6610/zjhs/2/10109/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱电竞,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/index.m3u8#http://101.71.255.229:6610/zjhs/2/10110/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱娱乐,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
iHOT爱都市,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8#http://101.71.255.229:6610/zjhs/2/10111/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱幼教,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8#http://101.71.255.229:6610/zjhs/2/10112/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
